BattleId,winning,t1p1,t1p2,t1p3,t1p4,t1p5,t2p1,t2p2,t2p3,t2p4,t2p5
584154466342840955,1,Fanny,Khufra,Lesley,Ruby,Xavier,Brody,Faramis,Franco,Gloo,Martis
583884677972141365,1,Cyclops,Karrie,Lolita,Martis,Yu Zhong,Claude,Gloo,Kaja,Ling,Yve
583503675718278845,1,Beatrix,Gloo,Kadita,Lancelot,Valentina,Brody,Chou,Franco,Gord,Gusion
261636984015067203,1,Fredrinn,Gloo,Lesley,Minsitthar,Yve,Claude,Kadita,Lolita,Martis,Yu Zhong
261087378525033223,1,Atlas,Beatrix,Chou,Fanny,Valentina,Clint,Gloo,Lancelot,Lolita,Pharsa
692244237538987154,1,Kaja,Lapu-Lapu,Ling,Melissa,Xavier,Alpha,Cecilion,Claude,Franco,Gloo
691792372619708393,1,Beatrix,Fanny,Faramis,Franco,Terizla,Khufra,Kimmy,Lesley,Martis,Sun
580721069486407630,1,Arlott,Esmeralda,Gloo,Moskov,Xavier,Akai,Beatrix,Cecilion,Diggie,Freya
643123521208330115,1,Gloo,Hayabusa,Khufra,Moskov,Valentina,Claude,Franco,Pharsa,Terizla,Yi Sun-shin
642079573572459242,1,Alice,Brody,Fanny,Gloo,Khufra,Clint,Lapu-Lapu,Ling,Selena,Valentina
632603965184379841,1,Beatrix,Grock,Hanzo,Lapu-Lapu,Valentina,Bruno,Franco,Hayabusa,Kaja,Pharsa
632487189318567356,1,Arlott,Claude,Hanzo,Kaja,Valentina,Chou,Fredrinn,Kadita,Moskov,Selena
632413096837743009,1,Bruno,Faramis,Franco,Gloo,Martis,Clint,Gatotkaca,Granger,Terizla,Valir
280223137160988704,1,Gloo,Khufra,Lancelot,Wanwan,Yve,Kaja,Lesley,Ling,Terizla,Valentina
278948773119622141,1,Kaja,Lancelot,Lapu-Lapu,Wanwan,Yve,Claude,Hayabusa,Khufra,Minsitthar,Pharsa
278446695737685832,1,Arlott,Claude,Fredrinn,Kaja,Valentina,Gloo,Lancelot,Lesley,Lolita,Yve
274129089669059230,1,Arlott,Diggie,Hanzo,Moskov,Valentina,Brody,Gloo,Khufra,Martis,Yve
273354707065588874,1,Karrie,Lancelot,Lapu-Lapu,Lolita,Valentina,Faramis,Granger,Khufra,Lesley,Yu Zhong
701212464260532225,1,Gloo,Karrie,Khufra,Lancelot,Valentina,Dyrroth,Franco,Kagura,Lesley,Martis
700796737196081942,1,Claude,Fredrinn,Lapu-Lapu,Lolita,Pharsa,Fanny,Franco,Melissa,Valentina,Yu Zhong
700334560060325252,1,Aldous,Claude,Fredrinn,Grock,Valentina,Badang,Johnson,Kadita,Lunox,Melissa
699560658493191087,1,Faramis,Fredrinn,Khufra,Masha,Moskov,Fanny,Grock,Lapu-Lapu,Melissa,Valentina
698730243746375849,1,Fanny,Kagura,Kaja,Karrie,Minsitthar,Arlott,Beatrix,Fredrinn,Khufra,Pharsa
698452316412650695,1,Claude,Fredrinn,Gloo,Lolita,Valentina,Aldous,Angela,Lancelot,Melissa,Yve
698005025633541687,1,Benedetta,Diggie,Grock,Melissa,Pharsa,Fredrinn,Gloo,Kaja,Moskov,Yve
697086362193694411,1,Arlott,Hanabi,Khufra,Lancelot,Yve,Brody,Estes,Karina,Terizla,Valentina
696736837755144151,1,Arlott,Claude,Fredrinn,Lolita,Valentina,Gloo,Kaja,Karrie,Martis,Pharsa
696510681957204664,1,Fredrinn,Joy,Kaja,Karrie,Pharsa,Arlott,Claude,Hayabusa,Khufra,Valentina
696349603503734429,1,Arlott,Claude,Khufra,Lancelot,Valentina,Brody,Helcurt,Hilda,Kaja,Xavier
696184814198520303,1,Fredrinn,Grock,Hanabi,Khufra,Valentina,Brody,Karina,Lancelot,Lolita,Xavier
696049157656475009,1,Aldous,Claude,Hayabusa,Julian,Khufra,Atlas,Badang,Karina,Melissa,Valentina
249621903198801909,1,Atlas,Julian,Terizla,Valentina,Wanwan,Grock,Gusion,Moskov,Pharsa,X.Borg
645152455169032319,1,Carmilla,Dyrroth,Jawhead,Lesley,Yve,Aamon,Chou,Franco,Moskov,Pharsa
640311726378714849,1,Badang,Cecilion,Claude,Franco,Jawhead,Argus,Beatrix,Harley,Joy,Khufra
639793611588895003,1,Aldous,Brody,Estes,Helcurt,Valentina,Cecilion,Claude,Franco,Hanzo,Lapu-Lapu
639371098476117093,1,Badang,Brody,Estes,Martis,Xavier,Beatrix,Cecilion,Jawhead,Natalia,Terizla
639058901598337247,1,Beatrix,Cecilion,Franco,Jawhead,Joy,Atlas,Cyclops,Edith,Irithel,Valentina
677359259575512940,1,Atlas,Brody,Lancelot,Lapu-Lapu,Pharsa,Cecilion,Claude,Franco,Ling,Minsitthar
676859995397154916,1,Franco,Grock,Kagura,Lancelot,Melissa,Alice,Cecilion,Kaja,Karrie,Lapu-Lapu
676206563367706309,1,Cecilion,Jawhead,Kadita,Martis,Wanwan,Argus,Beatrix,Fanny,Khufra,Xavier
634651608022630702,1,Cecilion,Grock,Jawhead,Joy,Moskov,Chou,Claude,Paquito,Thamuz,Yve
634332869909658613,1,Cecilion,Jawhead,Kaja,Karrie,Lapu-Lapu,Brody,Khufra,Roger,Xavier,Yu Zhong
634021373111547509,1,Hayabusa,Kagura,Khufra,Melissa,Phoveus,Aldous,Cecilion,Ling,Lolita,Moskov
219412258584860894,1,Aamon,Beatrix,Edith,Gusion,Minsitthar,Brody,Diggie,Jawhead,Kagura,Lapu-Lapu
218399638440449015,1,Brody,Esmeralda,Kadita,Martis,Xavier,Claude,Jawhead,Lapu-Lapu,Mathilda,Valentina
217453276756512586,1,Diggie,Jawhead,Lesley,Terizla,Valentina,Beatrix,Hayabusa,Khufra,Martis,Xavier
216636232242891526,1,Fredrinn,Lesley,Natalia,Silvanna,Yve,Aamon,Alice,Minsitthar,Moskov,Yin
287672964094166307,1,Arlott,Joy,Moskov,Xavier,Yi Sun-shin,Cecilion,Claude,Franco,Hylos,Nana
284302544343198325,1,Joy,Khufra,Lylia,Minsitthar,Moskov,Akai,Aldous,Claude,Cyclops,Helcurt
283609839132795822,1,Claude,Helcurt,Lapu-Lapu,Selena,Valentina,Brody,Edith,Hanzo,Minsitthar,Xavier
658234637789742157,1,Aldous,Beatrix,Faramis,Julian,Lolita,Diggie,Hanzo,Layla,Minsitthar,Pharsa
620875483240790075,1,Fredrinn,Lesley,Natalia,Valentina,Vexana,Chou,Claude,Hanzo,Kaja,Yve
620257106734412189,1,Aldous,Hayabusa,Kadita,Moskov,Vexana,Beatrix,Franco,Jawhead,Paquito,Valentina
619936096583740834,1,Fanny,Jawhead,Johnson,Moskov,Pharsa,Chou,Franco,Granger,Vexana,Wanwan
619586125468592340,1,Akai,Hanzo,Lunox,Minsitthar,Miya,Beatrix,Khufra,Lapu-Lapu,Pharsa,Yin
602477252093927437,1,Brody,Fredrinn,Kadita,Kimmy,Ling,Claude,Franco,Hayabusa,Minsitthar,Vexana
601780591218645508,1,Akai,Claude,Gloo,Ling,Vale,Karrie,Khufra,Martis,Minotaur,Valentina
600093257481833661,1,Bane,Brody,Cecilion,Edith,Ling,Esmeralda,Khufra,Martis,Melissa,Vexana
707881685182544535,1,Akai,Hanabi,Khaleed,Paquito,Zhask,Chou,Estes,Melissa,Yi Sun-shin,Yve
638588104462980295,1,Beatrix,Chou,Kimmy,Selena,Vexana,Brody,Kadita,Lancelot,Lapu-Lapu,Minsitthar
638113733915070438,1,Beatrix,Grock,Lancelot,Lapu-Lapu,Vexana,Cecilion,Clint,Edith,Gloo,Yin
637647184502606427,1,Beatrix,Franco,Hayabusa,Lapu-Lapu,Pharsa,Freya,Khufra,Martis,Miya,Vexana
633464277198314461,1,Brody,Helcurt,Hilda,Selena,Vexana,Akai,Badang,Gusion,Moskov,Zhask
275904079393068736,1,Fanny,Hanabi,Minsitthar,Selena,Valentina,Brody,Franco,Khaleed,Martis,Vexana
651014505707127367,1,Atlas,Bruno,Chou,Fanny,Vexana,Akai,Brody,Terizla,Xavier,Yi Sun-shin
629194658798865018,1,Lapu-Lapu,Ling,Natalia,Natan,Vexana,Chou,Hanzo,Julian,Khufra,Melissa
628682419524306387,1,Brody,Hayabusa,Julian,Lolita,Vexana,Khufra,Ling,Terizla,Wanwan,Xavier
659110016548495198,1,Akai,Bane,Irithel,Natalia,Zhask,Hanzo,Khufra,Minsitthar,Moskov,Vexana
593450257334277012,1,Angela,Claude,Ling,Martis,Pharsa,Harley,Khufra,Melissa,Minsitthar,Vale
704154035821026954,1,Hanabi,Helcurt,Jawhead,Khufra,Vexana,Aldous,Atlas,Ling,Valentina,Wanwan
707812785315400152,1,Edith,Franco,Hayabusa,Pharsa,Wanwan,Cecilion,Diggie,Dyrroth,Ling,Melissa
707152150625797119,1,Diggie,Edith,Kadita,Ling,Moskov,Claude,Johnson,Khufra,Lancelot,Vale
232438666758439060,1,Belerick,Gusion,Hilda,Moskov,Pharsa,Atlas,Gord,Lancelot,Martis,Melissa
689433623823366750,1,Brody,Fredrinn,Grock,Minsitthar,Yve,Balmond,Claude,Gord,Hilda,Silvanna
688638672621515521,1,Argus,Fanny,Grock,Lesley,Xavier,Claude,Faramis,Gord,Johnson,Yin
688125067547356728,1,Aldous,Bane,Beatrix,Lunox,Rafaela,Diggie,Julian,Lapu-Lapu,Melissa,Odette
653958920535165475,1,Edith,Floryn,Fredrinn,Lylia,Melissa,Aamon,Faramis,Karrie,Vale,Yin
264099039655637749,1,Fanny,Khufra,Martis,Moskov,Nana,Brody,Estes,Fredrinn,Paquito,Pharsa
718753303968742014,1,Diggie,Harley,Melissa,Selena,Yu Zhong,Atlas,Lancelot,Martis,Natan,Pharsa
635622850450027739,1,Balmond,Luo Yi,Martis,Melissa,Minotaur,Benedetta,Edith,Fanny,Gord,Kaja
259043979112345556,1,Brody,Freya,Martis,Minsitthar,Valir,Claude,Gord,Lancelot,Lapu-Lapu,Tigreal
717773510259370332,1,Cyclops,Fanny,Franco,Lesley,Minsitthar,Balmond,Clint,Gord,Kaja,Lapu-Lapu
717121843461479968,1,Akai,Claude,Lapu-Lapu,Tigreal,Xavier,Aurora,Benedetta,Brody,Estes,Lancelot
248771525441847872,1,Arlott,Claude,Freya,Gord,Grock,Diggie,Hayabusa,Layla,Martis,Pharsa
247711123786267833,1,Claude,Gord,Grock,Harley,Martis,Bruno,Franco,Hayabusa,Thamuz,Xavier
246497262949201507,1,Barats,Esmeralda,Estes,Melissa,Xavier,Claude,Jawhead,Karina,Martis,Pharsa
245609815331664327,1,Claude,Gord,Jawhead,Martis,Yin,Aamon,Edith,Estes,Irithel,Lylia
697080263337916793,1,Brody,Edith,Johnson,Martis,Valentina,Chou,Lapu-Lapu,Lunox,Paquito,Wanwan
607431655781622226,1,Gord,Julian,Khufra,Valir,Wanwan,Faramis,Hanzo,Luo Yi,Melissa,Xavier
686232000581916569,1,Atlas,Gloo,Gord,Hayabusa,Natan,Brody,Franco,Khufra,Ling,Lunox
654983871530881597,1,Aulus,Cecilion,Gloo,Joy,Melissa,Claude,Franco,Harley,Hayabusa,Martis
590642534132414953,1,Franco,Karrie,Selena,Terizla,Yi Sun-shin,Aamon,Brody,Edith,Grock,Xavier
590106285990671536,1,Clint,Khufra,Pharsa,Selena,Yi Sun-shin,Beatrix,Franco,Kadita,Lancelot,Lapu-Lapu
589560649050419154,1,Grock,Kagura,Moskov,Selena,Yi Sun-shin,Beatrix,Hayabusa,Khufra,Minsitthar,Xavier
588595896316520485,1,Hanzo,Martis,Selena,Wanwan,Xavier,Atlas,Bruno,Harley,Minsitthar,Pharsa
587918326570869573,1,Fredrinn,Kadita,Melissa,Pharsa,Yi Sun-shin,Beatrix,Lapu-Lapu,Ling,Rafaela,Valentina
587237252131905135,1,Arlott,Kadita,Lancelot,Moskov,Selena,Claude,Khufra,Martis,Yu Zhong,Yve
586542932013799852,1,Brody,Chou,Franco,Lunox,Selena,Atlas,Benedetta,Lancelot,Melissa,Xavier
585795581934490810,1,Clint,Franco,Hayabusa,Lapu-Lapu,Selena,Chou,Esmeralda,Lylia,Martis,Melissa
584580746139847932,1,Franco,Lancelot,Minsitthar,Selena,Wanwan,Martis,Melissa,Thamuz,Tigreal,Xavier
583894045293725890,1,Franco,Kaja,Wanwan,Xavier,Yi Sun-shin,Argus,Beatrix,Hayabusa,Minsitthar,Vexana
583043392661013360,1,Franco,Lunox,Martis,Wanwan,Yi Sun-shin,Beatrix,Kaja,Lancelot,Lapu-Lapu,Xavier
582276895617498752,1,Esmeralda,Franco,Julian,Martis,Wanwan,Beatrix,Hayabusa,Pharsa,Phoveus,Selena
581567238171179447,1,Brody,Cyclops,Edith,Hilda,Xavier,Melissa,Selena,Valentina,Yi Sun-shin,Yu Zhong
628722044891143336,1,Benedetta,Franco,Melissa,Thamuz,Xavier,Brody,Hayabusa,Khufra,Minsitthar,Valentina
627872573374437104,1,Claude,Franco,Ling,Valentina,X.Borg,Atlas,Cecilion,Chou,Fanny,Melissa
626772580710322167,1,Brody,Hylos,Selena,Terizla,Xavier,Julian,Lapu-Lapu,Leomord,Moskov,Tigreal
625926437793270366,1,Beatrix,Eudora,Hayabusa,Martis,Saber,Chou,Khufra,Lesley,Ling,Xavier
623649138758744995,1,Gloo,Khufra,Lesley,Martis,Xavier,Beatrix,Edith,Lancelot,Selena,Valentina
653130597439166636,1,Aamon,Esmeralda,Gatotkaca,Layla,Zhask,Brody,Faramis,Gloo,Harley,Johnson
712225585040284717,1,Freya,Harley,Miya,Odette,Tigreal,Dyrroth,Faramis,Lancelot,Nana,Wanwan
711526037946980007,1,Cecilion,Claude,Hilda,Jawhead,Tigreal,Atlas,Harley,Valir,Wanwan,Wanwan
710727947124035679,1,Alice,Cecilion,Harley,Lolita,Wanwan,Chou,Freya,Melissa,Pharsa,Terizla
651122867730884689,1,Alice,Beatrix,Hilda,Lancelot,Natalia,Alpha,Brody,Cyclops,Johnson,Thamuz
650622860523185023,1,Claude,Granger,Hylos,Lylia,Sun,Dyrroth,Franco,Harley,Nana,Wanwan
221204909213326894,1,Cecilion,Joy,Karrie,Lancelot,Minsitthar,Gloo,Grock,Martis,Valir,Wanwan
649603630424103387,1,Cecilion,Franco,Gloo,Joy,Wanwan,Brody,Granger,Harley,Minsitthar,X.Borg
219886298418877674,1,Harith,Lolita,Saber,Vexana,Wanwan,Franco,Kagura,Martis,Moskov,Zilong
720553762849787690,1,Aldous,Clint,Gusion,Nana,Valentina,Atlas,Fredrinn,Kadita,Martis,Wanwan
218437528640522884,1,Badang,Kadita,Lunox,Martis,Wanwan,Beatrix,Edith,Estes,Fredrinn,Vexana
217724370795857211,1,Jawhead,Kagura,Martis,Tigreal,Wanwan,Claude,Fanny,Khufra,Terizla,Valentina
253874599425097552,1,Claude,Franco,Pharsa,Saber,Sun,Brody,Estes,Fredrinn,Grock,Valentina
241092171161770106,1,Clint,Edith,Franco,Luo Yi,Martis,Chou,Ling,Lolita,Wanwan,Xavier
679452008158696571,1,Diggie,Edith,Kaja,Nana,Wanwan,Argus,Atlas,Cecilion,Layla,Valentina
679035516590067763,1,Cecilion,Gloo,Granger,Lolita,Moskov,Alice,Franco,Fredrinn,Pharsa,Wanwan
589494064173870447,1,Claude,Hayabusa,Kaja,Valentina,Yin,Grock,Kimmy,Lapu-Lapu,Valir,Wanwan
589097874915649904,1,Aamon,Lesley,Lunox,Martis,Selena,Akai,Badang,Kadita,Valentina,Wanwan
587860653751459124,1,Grock,Kadita,Kaja,Lesley,Ling,Brody,Cecilion,Joy,Khufra,Lancelot
586967395043169478,1,Chou,Grock,Martis,Melissa,Xavier,Franco,Fredrinn,Freya,Wanwan,Zhask
586581913138417991,1,Badang,Cecilion,Martis,Melissa,Ruby,Bruno,Fanny,Grock,Selena,Valentina
585854985628601021,1,Grock,Minsitthar,Natan,Sun,Xavier,Akai,Lapu-Lapu,Lesley,Pharsa,Yin
585277656124671369,1,Aulus,Cecilion,Dyrroth,Grock,Lesley,Franco,Freya,Lylia,Minsitthar,Wanwan
244606519562728310,1,Clint,Kaja,Lapu-Lapu,Xavier,Yi Sun-shin,Franco,Grock,Hanabi,Harley,Vexana
243694483257421478,1,Aamon,Cecilion,Chou,Floryn,Melissa,Edith,Estes,Hanabi,Natan,Vexana
638053020256950815,1,Edith,Estes,Hanabi,Karrie,Nana,Arlott,Brody,Faramis,Kadita,Minsitthar
637332754241410408,1,Cecilion,Edith,Grock,Hanabi,Karrie,Chou,Claude,Lolita,Martis,Valentina
239124320226728773,1,Brody,Franco,Hanzo,Harley,Lapu-Lapu,Akai,Claude,Grock,Sun,Vexana
238354778051401470,1,Alice,Brody,Estes,Terizla,Vexana,Atlas,Edith,Fanny,Hanabi,Valentina
250447791049109899,1,Atlas,Edith,Kadita,Moskov,Saber,Faramis,Harley,Hilda,Karrie,Khaleed
249798486483233949,1,Atlas,Grock,Lancelot,Pharsa,Popol and Kupa,Edith,Floryn,Lesley,Ling,Valentina
679033463597303109,1,Claude,Edith,Fanny,Xavier,Yin,Hayabusa,Khufra,Melissa,Paquito,Pharsa
678679476687732938,1,Badang,Clint,Edith,Fanny,Valentina,Brody,Faramis,Hayabusa,Khufra,Martis
237592820789145055,1,Aldous,Joy,Kaja,Moskov,Pharsa,Franco,Karrie,Lapu-Lapu,Ling,Valentina
236920112946473106,1,Esmeralda,Faramis,Guinevere,Khufra,Moskov,Hayabusa,Lapu-Lapu,Lesley,Ruby,Yve
236326638660477883,1,Cecilion,Dyrroth,Fanny,Khufra,Lesley,Brody,Faramis,Gloo,Kadita,Martis
235479610980162725,1,Chou,Fanny,Kaja,Lesley,Valentina,Bruno,Faramis,Grock,Khufra,Ling
234489131392160770,1,Atlas,Claude,Joy,Terizla,Valentina,Arlott,Franco,Hayabusa,Karrie,Pharsa
233631641171512326,1,Akai,Bruno,Faramis,Lapu-Lapu,Valentina,Fanny,Franco,Fredrinn,Valir,Wanwan
232972299267065184,1,Franco,Guinevere,Harley,Hayabusa,Karrie,Benedetta,Fanny,Faramis,Lesley,Valentina
232441312460259202,1,Harith,Khufra,Wanwan,Xavier,Yu Zhong,Fanny,Franco,Lapu-Lapu,Lesley,Lunox
231867693808072802,1,Fanny,Franco,Lesley,Minsitthar,Yve,Brody,Khufra,Lapu-Lapu,Martis,Xavier
231208798580223579,1,Akai,Brody,Franco,Freya,Valentina,Angela,Fanny,Joy,Julian,Lesley
230935033069807896,1,Fanny,Julian,Lesley,Lolita,Thamuz,Grock,Khufra,Moskov,Paquito,Valentina
230748133272954082,1,Fanny,Julian,Khufra,Lesley,Paquito,Beatrix,Gloo,Ling,Ruby,Valentina
627427902527450004,1,Alice,Fanny,Kadita,Ruby,Wanwan,Brody,Harley,Julian,Khaleed,Khufra
626878975642248979,1,Fanny,Harith,Karrie,Khufra,Yve,Franco,Gloo,Lancelot,Moskov,Valentina
626091403194212588,1,Arlott,Lancelot,Lolita,Moskov,Xavier,Alice,Kadita,Ling,Luo Yi,Wanwan
625494699092810865,1,Beatrix,Edith,Faramis,Lolita,Martis,Fanny,Khufra,Lapu-Lapu,Valentina,Wanwan
624711344302659262,1,Badang,Fanny,Johnson,Karrie,Yve,Faramis,Franco,Gloo,Hayabusa,Moskov
217439790559203128,1,Karina,Masha,Minsitthar,Moskov,Pharsa,Aldous,Fanny,Franco,Valentina,Wanwan
283273934035723081,1,Beatrix,Gloo,Gusion,Helcurt,Lolita,Hayabusa,Karrie,Lapu-Lapu,Minsitthar,Pharsa
282700899499089683,1,Fanny,Gloo,Kadita,Lesley,Pharsa,Kaja,Lancelot,Minsitthar,Moskov,Valentina
280982719307157479,1,Fanny,Kadita,Lesley,Pharsa,Yu Zhong,Julian,Karrie,Khufra,Ling,Valentina
280377515465476524,1,Fanny,Joy,Karrie,Khufra,Pharsa,Dyrroth,Kadita,Kaja,Lesley,Ling
596877048531878568,1,Brody,Faramis,Franco,Lancelot,Lapu-Lapu,Fanny,Grock,Lesley,Ruby,Valentina
596380490182917301,1,Badang,Fanny,Khufra,Lesley,Pharsa,Akai,Alice,Arlott,Floryn,Moskov
594078177258856776,1,Atlas,Fanny,Faramis,Fredrinn,Lesley,Akai,Arlott,Khufra,Layla,Valentina
593630478457855056,1,Benedetta,Fanny,Faramis,Grock,Lesley,Khufra,Lapu-Lapu,Ling,Moskov,Pharsa
593194831335085947,1,Fanny,Khufra,Lapu-Lapu,Lesley,Yve,Brody,Freya,Hayabusa,Kaja,Valentina
273265212832041945,1,Arlott,Hayabusa,Khufra,Lesley,Yve,Aamon,Hanabi,Kaja,Lapu-Lapu,Valentina
272589644541150870,1,Fanny,Gloo,Layla,Lesley,Yve,Beatrix,Eudora,Franco,Martis,Minsitthar
270956736629913935,1,Fanny,Lapu-Lapu,Lesley,Lolita,Valentina,Faramis,Julian,Khufra,Lancelot,Moskov
270299752662512527,1,Fredrinn,Hayabusa,Khufra,Lesley,Pharsa,Beatrix,Diggie,Faramis,Gloo,Hanzo
269811475010498342,1,Edith,Fanny,Lesley,Martis,Yve,Akai,Beatrix,Franco,Joy,Kadita
269249989640923634,1,Bane,Fanny,Kaja,Lesley,Yve,Arlott,Khufra,Kimmy,Moskov,Pharsa
268518801523548904,1,Esmeralda,Fanny,Faramis,Lesley,Saber,Freya,Joy,Khufra,Moskov,Zhask
267901335550237847,1,Alice,Fanny,Khufra,Lesley,Valentina,Beatrix,Faramis,Gloo,Kaja,Yi Sun-shin
267504175629408336,1,Cecilion,Fanny,Lesley,Minotaur,Saber,Aamon,Brody,Joy,Kagura,Khufra
266952895102128610,1,Diggie,Fanny,Lapu-Lapu,Lesley,Yve,Arlott,Brody,Joy,Lunox,Minsitthar
266601893194829165,1,Fanny,Khufra,Lesley,Minsitthar,Pharsa,Alucard,Franco,Moskov,Valentina,Yin
254424050295935981,1,Aamon,Khufra,Lapu-Lapu,Melissa,Xavier,Balmond,Claude,Franco,Valentina,Yu Zhong
254124566521350890,1,Fredrinn,Grock,Lesley,Valentina,Yu Zhong,Brody,Kagura,Khufra,Lapu-Lapu,Martis
253765039103967434,1,Claude,Diggie,Fanny,Terizla,Valentina,Beatrix,Kadita,Luo Yi,Martis,Minsitthar
253662522529578480,1,Edith,Lancelot,Lolita,Melissa,Yve,Cecilion,Granger,Hanabi,Khufra,Lapu-Lapu
253262218692686471,1,Aldous,Khufra,Lancelot,Natan,Valentina,Lapu-Lapu,Layla,Paquito,Selena,Xavier
252996639389936330,1,Aamon,Badang,Khufra,Layla,Nana,Beatrix,Diggie,Hayabusa,Xavier,Yu Zhong
251375873351241668,1,Brody,Kadita,Khufra,Martis,Minsitthar,Akai,Claude,Lapu-Lapu,Rafaela,Valentina
250834424004102629,1,Atlas,Hayabusa,Melissa,Valir,Yu Zhong,Carmilla,Fanny,Franco,Moskov,Xavier
699215544984015595,1,Change,Fredrinn,Melissa,Selena,Yu Zhong,Franco,Hanabi,Kaja,Martis,Valentina
698276622183435654,1,Beatrix,Gloo,Khufra,Vale,Zilong,Atlas,Badang,Claude,Natan,Pharsa
697244361153578746,1,Claude,Faramis,Hayabusa,Ruby,Yu Zhong,Beatrix,Hanzo,Kaja,Pharsa,Roger
696603646522294877,1,Diggie,Hanabi,Luo Yi,Martis,Saber,Esmeralda,Fanny,Miya,Popol and Kupa,Valentina
695909287749483738,1,Estes,Joy,Kimmy,Melissa,Valentina,Franco,Gord,Jawhead,Minsitthar,Wanwan
695469611947391218,1,Aamon,Aldous,Angela,Lapu-Lapu,Popol and Kupa,Lolita,Lunox,Melissa,Natan,Yu Zhong
694858867597898436,1,Cecilion,Johnson,Martis,Miya,Yu Zhong,Brody,Julian,Minsitthar,Valentina,X.Borg
233575385687902984,1,Claude,Estes,Gusion,Pharsa,Yu Zhong,Alpha,Faramis,Franco,Jawhead,Karrie
220824461009693324,1,Brody,Cecilion,Edith,Hilda,Kimmy,Aamon,Franco,Valentina,Wanwan,Yin
220566312000365404,1,Kagura,Lancelot,Melissa,Minotaur,Yu Zhong,Benedetta,Franco,Irithel,Natan,Valentina
220424268841951023,1,Atlas,Brody,Gloo,Ling,Yve,Chou,Clint,Yi Sun-shin,Yin,Zhask
678751997208500777,1,Brody,Hilda,Julian,Lapu-Lapu,Xavier,Franco,Lylia,Martis,Melissa,Yu Zhong
598538170083284850,1,Fredrinn,Kadita,Lesley,Minsitthar,Pharsa,Claude,Grock,Khufra,Martis,Yve
598103051241493094,1,Beatrix,Gloo,Hayabusa,Khufra,Pharsa,Aamon,Lunox,Melissa,Selena,Yu Zhong
597302430682810309,1,Brody,Chou,Fredrinn,Joy,Valentina,Gloo,Gusion,Hayabusa,Moskov,Natalia
596829726582211094,1,Akai,Gloo,Melissa,Minotaur,Pharsa,Claude,Faramis,Fredrinn,Martis,Natalia
278134554694480993,1,Claude,Fredrinn,Kaja,Ling,Valentina,Beatrix,Gloo,Khufra,Martis,Xavier
277768623480860935,1,Angela,Gloo,Ling,Moskov,Valentina,Argus,Beatrix,Faramis,Franco,Hayabusa
275766971152424905,1,Fredrinn,Grock,Hayabusa,Valentina,Wanwan,Faramis,Hanzo,Kaja,Lapu-Lapu,Moskov
275265838663293878,1,Akai,Arlott,Kadita,Melissa,Yve,Beatrix,Gloo,Hayabusa,Kaja,Pharsa
700066017230141987,1,Fredrinn,Gloo,Karrie,Rafaela,Yve,Alice,Atlas,Lapu-Lapu,Lunox,Melissa
577591305342969698,1,Bane,Beatrix,Kaja,Lapu-Lapu,Xavier,Chou,Edith,Fredrinn,Valentina,Wanwan
677153092555369625,1,Faramis,Gloo,Grock,Harith,Karrie,Arlott,Joy,Khufra,Moskov,Yve
676597800528635025,1,Brody,Gloo,Khufra,Ling,Yve,Chou,Grock,Irithel,Julian,Lancelot
676160521318293011,1,Brody,Dyrroth,Hayabusa,Kaja,Valentina,Beatrix,Fredrinn,Joy,Khufra,Pharsa
675841920644274468,1,Hayabusa,Kaja,Minsitthar,Moskov,Pharsa,Claude,Hanzo,Lapu-Lapu,Lunox,Tigreal
675621047656109469,1,Claude,Franco,Gloo,Ling,Valentina,Alice,Khufra,Lancelot,Pharsa,Wanwan
658609137463118073,1,Khufra,Ling,Melissa,Pharsa,Yu Zhong,Claude,Julian,Kaja,Minsitthar,Xavier
657955275936940249,1,Claude,Fanny,Gloo,Khufra,Pharsa,Alice,Fredrinn,Kaja,Lylia,Melissa
657443165511400128,1,Fredrinn,Joy,Kaja,Melissa,Yve,Akai,Arlott,Beatrix,Franco,Lunox
653395927634053085,1,Gloo,Hayabusa,Melissa,Natalia,Pharsa,Claude,Harley,Khufra,Terizla,Xavier
246409177467073470,1,Estes,Hanabi,Joy,Lapu-Lapu,Valentina,Aamon,Brody,Faramis,Terizla,Yve
244204351710699580,1,Franco,Hanabi,Martis,Paquito,Valentina,Claude,Edith,Fanny,Lolita,Xavier
680724516775795315,1,Bruno,Gloo,Harley,Lancelot,Lolita,Franco,Grock,Hanabi,Martis,Valentina
241826765189811499,1,Bane,Chou,Hanabi,Joy,Khufra,Badang,Benedetta,Karrie,Selena,Xavier
240603253561230352,1,Dyrroth,Fredrinn,Minotaur,Moskov,Valir,Benedetta,Franco,Hanabi,Joy,Valentina
239763750663618023,1,Claude,Lancelot,Lolita,Paquito,Pharsa,Aamon,Beatrix,Franco,Kadita,Yu Zhong
239017736319137901,1,Angela,Arlott,Luo Yi,Popol and Kupa,Ruby,Brody,Estes,Kadita,Lancelot,Terizla
632004336210243347,1,Gloo,Hanabi,Hanzo,Kadita,Kaja,Cecilion,Dyrroth,Fredrinn,Johnson,Lesley
672237154592713216,1,Kaja,Lancelot,Moskov,Pharsa,Yu Zhong,Hanabi,Lapu-Lapu,Ling,Tigreal,Xavier
672088278141330599,1,Atlas,Hanabi,Kadita,Lancelot,Lapu-Lapu,Brody,Franco,Harley,Vexana,Yu Zhong
